table_name,column_name,column_id,code_type,comments
IB_MNT_PARTSLIB,RELIEF8,36,RELIEF8,Relief8
IB_MNT_PARTSLIB,RELIEF8EXTENSIONNUM,37,RELIEF8EXTENSIONNUM,Relief8extensionnum
IB_MNT_PARTSLIB,RELIEF9,38,RELIEF9,Relief9
IB_MNT_PARTSLIB,RELIEF9EXTENSIONNUM,39,RELIEF9EXTENSIONNUM,Relief9extensionnum
IB_MNT_PARTSLIB,RELIEF10,40,RELIEF10,Relief10
IB_MNT_PARTSLIB,RELIEF10EXTENSIONNUM,41,RELIEF10EXTENSIONNUM,Relief10extensionnum
IB_MNT_PARTSLIB,PARTSREELNUM,42,PARTSREELNUM,Partsreelnum
IB_MNT_PARTSLIB,PACK,43,PACK,포장
IB_MNT_PARTSLIB,RETRY,44,RETRY,재시도
IB_MNT_PARTSLIB,PACKAGE1,45,PACKAGE1,Package1
IB_MNT_PARTSLIB,REELWIDTH,46,REELWIDTH,Reelwidth
IB_MNT_PARTSLIB,TAPEFEEDERKIND,47,TAPEFEEDERKIND,Tapefeederkind
IB_MNT_PARTSLIB,REELSIZE,48,REELSIZE,Reelsize
IB_MNT_PARTSLIB,SENDPITCH,49,SENDPITCH,Sendpitch
IB_MNT_PARTSLIB,TAPEFEEDERSENDCOUNT,50,TAPEFEEDERSENDCOUNT,Tapefeedersendcount
IB_MNT_PARTSLIB,CHIPNAME,51,CHIPNAME,자재코드(스캔)
IB_MNT_PARTSLIB,CHIPCOMMENT,52,CHIPCOMMENT,
IB_MNT_PARTSLIB,CHIPKIND,53,CHIPKIND,
IB_MNT_PARTSLIB,VIEW1,54,VIEW1,
IB_MNT_PARTSLIB,FILENAME,55,FILENAME,파일명
IB_MNT_PARTSLIB,L,56,L,L
IB_MNT_PARTSLIB,W,57,W,W
IB_MNT_PARTSLIB,T,58,T,T
IB_MNT_PARTSLIB,REF1,59,REF1,Ref1
IB_MNT_PARTSLIB,NR,60,NR,Nr
IB_MNT_PARTSLIB,CHIPEXTKIND,61,CHIPEXTKIND,
IB_MNT_PARTSLIB,POLARIZE,62,POLARIZE,Polarize
IB_MNT_PARTSLIB,SSIZE,63,SSIZE,Ssize
IB_MNT_PARTSLIB,SHEIGHT,64,SHEIGHT,Sheight
IB_MNT_PARTSLIB,PLAN_DATE,65,PLAN DATE,계획일자
IB_MNT_PARTSLIB,LOT_NAME,66,LOT NAME,제품명
IB_MNT_PARTSLIB_BM,PARTNAME,1,PARTNAME,자재코드
IB_MNT_PARTSLIB_BM,VISION_CODE,2,VISION CODE,
IB_MNT_PARTSLIB_BM,SIZE_L,3,SIZE L,Size L
IB_MNT_PARTSLIB_BM,SIZE_W,4,SIZE W,Size W
IB_MNT_PARTSLIB_BM,SPEED_DETACT,5,SPEED DETACT,Speed Detact
IB_MNT_PARTSLIB_BM,SPEED_MOUNT,6,SPEED MOUNT,Speed Mount
IB_MNT_PARTSLIB_BM,SPEED_PICKUP,7,SPEED PICKUP,Speed Pickup
IB_MNT_PARTSLIB_BM,MATERIAL_FEEDER_PITCH,8,MATERIAL FEEDER PITCH,Material Feeder Pitch
IB_MNT_PARTSLIB_BM,MATERIAL_REEL_SIZE,9,MATERIAL REEL SIZE,자재릴사이즈
IB_MNT_PARTSLIB_BM,ATTRIBUTE01,10,ATTRIBUTE01,
IB_MNT_PARTSLIB_BM,ATTRIBUTE02,11,ATTRIBUTE02,
IB_MNT_PARTSLIB_BM,ATTRIBUTE03,12,ATTRIBUTE03,
IB_MNT_PARTSLIB_NMP,IDNUM,1,IDNUM,Idnum
IB_MNT_PARTSLIB_NMP,NAME,2,NAME,Name
IB_MNT_PARTSLIB_NMP,EX,3,EX,Ex
IB_MNT_PARTSLIB_NMP,LNAME,4,LNAME,Lname
IB_MNT_PARTSLIB_NMP,FA,5,FA,Fa
IB_MNT_PARTSLIB_NMP,FB,6,FB,Fb
IB_MNT_PARTSLIB_NMP,FC,7,FC,Fc
IB_MNT_PARTSLIB_NMP,FD,8,FD,Fd
IB_MNT_PARTSLIB_NMP,FE,9,FE,Fe
IB_MNT_PARTSLIB_NMP,FF,10,FF,Ff
IB_MNT_PARTSLIB_NMP,FG,11,FG,Fg
IB_MNT_PARTSLIB_NMP,FH,12,FH,Fh
IB_MNT_PARTSLIB_NMP,FI,13,FI,Fi
IB_MNT_PARTSLIB_NMP,FJ,14,FJ,
IB_MNT_PARTSLIB_NMP,REELS,15,REELS,Reels
IB_MNT_PARTSLIB_NMP,CHIP,16,CHIP,
IB_MNT_PARTSLIB_NMP,SHAPE,17,SHAPE,Shape
IB_MNT_PARTSLIB_NMP,MCOND,18,MCOND,Mcond
IB_MNT_PARTSLIB_NMP,DCOND,19,DCOND,Dcond
IB_MNT_PARTSLIB_NMP,DCOND2,20,DCOND2,Dcond2
IB_MNT_PARTSLIB_NMP,ICOND,21,ICOND,Icond
IB_MNT_PARTSLIB_NMP,SKIP,22,SKIP,스킵
IB_MNT_PARTSLIB_NMP,A,23,A,
IB_MNT_PARTSLIB_NMP,PACK,24,PACK,포장
IB_MNT_PARTSLIB_NMP,PACKB,25,PACKB,Packb
IB_MNT_PARTSLIB_NMP,SSIZE,26,SSIZE,Ssize
IB_MNT_PARTSLIB_NMP,RETRY,27,RETRY,재시도
IB_MNT_PARTSLIB_NMP,ESTOP,28,ESTOP,Estop
IB_MNT_PARTSLIB_NMP,THROWAWAY,29,THROWAWAY,Throwaway
IB_MNT_PARTSLIB_NMP,LANDA,30,LANDA,Landa
IB_MNT_PARTSLIB_NMP,LANDB,31,LANDB,Landb
IB_MNT_PARTSLIB_NMP,LANDC,32,LANDC,Landc
IB_MNT_PARTSLIB_NMP,LANDD,33,LANDD,Landd
IB_MNT_PARTSLIB_NMP,PRESEND,34,PRESEND,Presend
IB_MNT_PARTSLIB_NMP,NOARRANGE,35,NOARRANGE,Noarrange
IB_MNT_PARTSLIB_NMP,PROVED,36,PROVED,Proved
IB_MNT_PARTSLIB_NMP,USEPERIOD,37,USEPERIOD,Useperiod
IB_MNT_PARTSLIB_NMP,C,38,C,C
IB_MNT_PARTSLIB_NMP,COVERSIZE,39,COVERSIZE,Coversize
IB_MNT_PARTSLIB_NMP,TEACH,40,TEACH,Teach
IB_MNT_PARTSLIB_NMP,C2,41,C2,
IB_MNT_PARTSLIB_NMP,RETRYCOUNT,42,RETRYCOUNT,Retrycount
IB_MNT_PARTSLIB_NMP,ESTOPCOUNT,43,ESTOPCOUNT,Estopcount
IB_MNT_PARTSLIB_NMP,RETRYCOUNT2,44,RETRYCOUNT2,Retrycount2
IB_MNT_PARTSLIB_NMP,PLAN_DATE,45,PLAN DATE,계획일자
IB_MNT_PARTSLIB_NMP,LOT_NAME,46,LOT NAME,제품명
IB_MNT_PART_INFORMATION,NO,1,NO,번호
IB_MNT_PART_INFORMATION,PARTNAME,2,PARTNAME,자재코드
IB_MNT_PART_INFORMATION,DESCRIPTION,3,DESCRIPTION,상세설명
IB_MNT_PART_INFORMATION,SHAPE,4,SHAPE,Shape
IB_MNT_PART_INFORMATION,FEEDER,5,FEEDER,피더
IB_MNT_PART_INFORMATION,NOZZLE,6,NOZZLE,Nozzle
IB_MNT_PLANDATA,PLAN_DATE,1,PLAN DATE,계획일자
IB_MNT_PLANDATA,LOT_NAME,2,LOT NAME,제품명
IB_MNT_PLANDATA,TABLE_ID,3,TABLE ID,테이블ID
IB_MNT_PLANDATA,ADDRESS,4,ADDRESS,주소
IB_MNT_PLANDATA,POSITION,5,POSITION,위치
IB_MNT_PLANDATA,PARTNAME,6,PARTNAME,자재코드
IB_MNT_PLANDATA,CHIPNAME,7,CHIPNAME,자재코드(스캔)
IB_MNT_PLANDATA,MACHINE_CODE,8,MACHINE CODE,설비코드
IB_MNT_PLANDATA,LINE_CODE,9,LINE CODE,라인명
IB_MNT_PLANDATA,ENTER_DATE,10,ENTER DATE,등록일자
IB_MNT_PLANDATA,ENTER_BY,11,ENTER BY,등록자
IB_MNT_PLANDATA,LAST_MODIFY_DATE,12,LAST MODIFY DATE,최종수정일자
IB_MNT_PLANDATA,LAST_MODIFY_BY,13,LAST MODIFY BY,최종수정자
IB_MNT_PLANDATA,ORGANIZATION_ID,14,ORGANIZATION ID,조직ID
IB_MNT_PLANDATA,LOCATION_INFO,15,LOCATION INFO,로케이션정보
IB_MNT_PLANDATA,MODEL_NAME,16,MODEL NAME,모델명
IB_MNT_PLANDATA,PCB_ITEM,17,PCB ITEM,T/B
IB_MNT_PLANDATA,MACHINE_GROUP,18,MACHINE GROUP,설비그룹
IB_MNT_PLANDATA,ITEM_UNIT_QTY,19,ITEM UNIT QTY,단위수량
IB_MNT_PLANDATA,FEEDER_TYPE,20,FEEDER TYPE,Feeder Type
IB_MNT_POSITIONDATA,IDNUM,1,IDNUM,Idnum
IB_MNT_POSITIONDATA,CADID,2,CADID,
IB_MNT_POSITIONDATA,X,3,X,
IB_MNT_POSITIONDATA,Y,4,Y,
IB_MNT_POSITIONDATA,A,5,A,
IB_MNT_POSITIONDATA,PARTS,6,PARTS,Parts
IB_MNT_POSITIONDATA,BRM,7,BRM,Brm
IB_MNT_POSITIONDATA,TURN,8,TURN,Turn
IB_MNT_POSITIONDATA,TS,9,TS,Ts
IB_MNT_POSITIONDATA,MS,10,MS,Ms
IB_MNT_POSITIONDATA,NP,11,NP,Np
IB_MNT_POSITIONDATA,PU,12,PU,Pu
IB_MNT_POSITIONDATA,SIDE,13,SIDE,Side
IB_MNT_POSITIONDATA,SCANDIR1,14,SCANDIR1,Scandir1
IB_MNT_POSITIONDATA,SCANDIR2,15,SCANDIR2,Scandir2
IB_MNT_POSITIONDATA,HEAD,16,HEAD,Head
IB_MNT_POSITIONDATA,BG,17,BG,
IB_MNT_POSITIONDATA,B,18,B,
IB_MNT_POSITIONDATA,S,19,S,S
IB_MNT_POSITIONDATA,C,20,C,C
IB_MNT_POSITIONDATA,M,21,M,M
IB_MNT_POSITIONDATA,F,22,F,F
IB_MNT_POSITIONDATA,PR,23,PR,Pr
IB_MNT_POSITIONDATA,MB,24,MB,Mb
IB_MNT_POSITIONDATA,PRISEQ,25,PRISEQ,Priseq
IB_MNT_POSITIONDATA,PROGDIST,26,PROGDIST,Progdist
IB_MNT_POSITIONDATA,ADMOUNT,27,ADMOUNT,
IB_MNT_POSITIONDATA_NPM,IDNUM,1,IDNUM,Idnum
IB_MNT_POSITIONDATA_NPM,CADID,2,CADID,
IB_MNT_POSITIONDATA_NPM,X,3,X,
IB_MNT_POSITIONDATA_NPM,Y,4,Y,
IB_MNT_POSITIONDATA_NPM,A,5,A,
IB_MNT_POSITIONDATA_NPM,PARTS,6,PARTS,Parts
IB_MNT_POSITIONDATA_NPM,BRM,7,BRM,Brm
IB_MNT_POSITIONDATA_NPM,TURN,8,TURN,Turn
IB_MNT_POSITIONDATA_NPM,DTURN,9,DTURN,Dturn
IB_MNT_POSITIONDATA_NPM,TS,10,TS,Ts
IB_MNT_POSITIONDATA_NPM,MS,11,MS,Ms
IB_MNT_POSITIONDATA_NPM,DS,12,DS,Ds
IB_MNT_POSITIONDATA_NPM,NP,13,NP,Np
IB_MNT_POSITIONDATA_NPM,DNP,14,DNP,Dnp
IB_MNT_POSITIONDATA_NPM,PU,15,PU,Pu
IB_MNT_POSITIONDATA_NPM,SIDE,16,SIDE,Side
IB_MNT_POSITIONDATA_NPM,DPU,17,DPU,Dpu
IB_MNT_POSITIONDATA_NPM,HEAD,18,HEAD,Head
IB_MNT_POSITIONDATA_NPM,DHEAD,19,DHEAD,Dhead
IB_MNT_POSITIONDATA_NPM,IHEAD,20,IHEAD,Ihead
IB_MNT_POSITIONDATA_NPM,B,21,B,
IB_MNT_POSITIONDATA_NPM,PG,22,PG,Pg
IB_MNT_POSITIONDATA_NPM,S,23,S,S
IB_MNT_POSITIONDATA_NPM,RID,24,RID,Rid
IB_MNT_POSITIONDATA_NPM,C,25,C,C
IB_MNT_POSITIONDATA_NPM,M,26,M,M
IB_MNT_POSITIONDATA_NPM,MB,27,MB,Mb
IB_MNT_POSITIONDATA_NPM,F,28,F,F
IB_MNT_POSITIONDATA_NPM,PR,29,PR,Pr
IB_MNT_POSITIONDATA_NPM,PRISEQ,30,PRISEQ,Priseq
IB_MNT_POSITIONDATA_NPM,P,31,P,P
IB_MNT_POSITIONDATA_NPM,PAD,32,PAD,Pad
IB_MNT_POSITIONDATA_NPM,VW,33,VW,Vw
IB_MNT_POSITIONDATA_NPM,STDPOS,34,STDPOS,Stdpos
IB_MNT_POSITIONDATA_NPM,LAND,35,LAND,Land
IB_MNT_POSITIONDATA_NPM,DEPEND,36,DEPEND,Depend
IB_MNT_POSITIONDATA_NPM,CHKFLAG,37,CHKFLAG,
IB_MNT_POSITIONDATA_NPM,EXCHK,38,EXCHK,Exchk
IB_MNT_POSITIONDATA_NPM,GRAND,39,GRAND,Grand
IB_MNT_POSITIONDATA_NPM,MAREA,40,MAREA,Marea
IB_MNT_POSITIONDATA_NPM,RMSET,41,RMSET,Rmset
IB_MNT_POSITIONDATA_NPM,SH,42,SH,Sh
IB_MNT_POSITIONDATA_NPM,SCANDIR1,43,SCANDIR1,Scandir1
IB_MNT_POSITIONDATA_NPM,SCANDIR2,44,SCANDIR2,Scandir2
IB_MNT_POSITIONDATA_NPM,OHL,45,OHL,Ohl
IB_MNT_POSITIONDATA_NPM,OHR,46,OHR,Ohr
IB_MNT_POSITIONDATA_NPM,APCCTRL,47,APCCTRL,Apcctrl
IB_MNT_POSITIONDATA_NPM,WG,48,WG,Wg
IB_MNT_POSITIONDATA_NPM,SKIPNUMBER,49,SKIPNUMBER,Skipnumber
IB_MNT_POSITIONDATA_NPM,PLAN_DATE,50,PLAN DATE,계획일자
IB_MNT_POSITIONDATA_NPM,LOT_NAME,51,LOT NAME,제품명
IB_MNT_STEP_INFOR,NO,1,NO,번호
IB_MNT_STEP_INFOR,REF,2,REF,Ref
IB_MNT_STEP_INFOR,POS_X,3,POS X,Pos X
IB_MNT_STEP_INFOR,POS_Y,4,POS Y,Pos Y
IB_MNT_STEP_INFOR,POS_Z,5,POS Z,Pos Z
IB_MNT_STEP_INFOR,POS_R,6,POS R,Pos R
IB_MNT_STEP_INFOR,FDR,7,FDR,Fdr
IB_MNT_STEP_INFOR,PARTNAME,8,PARTNAME,자재코드
IB_MNT_STEP_INFOR,DESCRIPTION,9,DESCRIPTION,상세설명
IB_MNT_STEP_INFOR,NZ,10,NZ,Nz
IB_MNT_STEP_INFOR,CY,11,CY,Cy
IB_MNT_STEP_INFOR,HD,12,HD,Hd
IB_MNT_STEP_INFOR,SK,13,SK,Sk
IB_MNT_STEP_INFOR,FID,14,FID,Fid
IB_MNT_STEP_INFOR,AR,15,AR,
IB_MNT_STEP_INFOR,PLAN_DATE,16,PLAN DATE,계획일자
IB_MNT_STEP_INFOR,LOT_NAME,17,LOT NAME,제품명
IB_MNT_STOCKDATA,IDNUM,1,IDNUM,Idnum
IB_MNT_STOCKDATA,N,2,N,N
IB_MNT_STOCKDATA,PA,3,PA,Pa
IB_MNT_STOCKDATA,PB,4,PB,Pb
IB_MNT_STOCKDATA,PC,5,PC,Pc
IB_MNT_STOCKDATA,PD,6,PD,Pd
IB_MNT_STOCKDATA,PE,7,PE,Pe
IB_MNT_STOCKDATA,PF,8,PF,Pf
IB_MNT_STOCKDATA,PG,9,PG,Pg
IB_MNT_STOCKDATA,PH,10,PH,Ph
IB_MNT_STOCKDATA,PI,11,PI,Pi
IB_MNT_STOCKDATA,PJ,12,PJ,Pj
IB_MNT_STOCKDATA,TA,13,TA,Ta
IB_MNT_STOCKDATA,TB,14,TB,Tb
IB_MNT_STOCKDATA,TC,15,TC,Tc
IB_MNT_STOCKDATA,TD,16,TD,Td
IB_MNT_STOCKDATA,TE,17,TE,Te
IB_MNT_STOCKDATA,TF,18,TF,Tf
IB_MNT_STOCKDATA,TG,19,TG,Tg
IB_MNT_STOCKDATA,TH,20,TH,Th
IB_MNT_STOCKDATA,TI,21,TI,Ti
IB_MNT_STOCKDATA,TJ,22,TJ,Tj
IB_MNT_STOCKDATA,DA,23,DA,Da
IB_MNT_STOCKDATA,DB,24,DB,Db
IB_MNT_STOCKDATA,PLAN_DATE,25,PLAN DATE,계획일자
IB_MNT_STOCKDATA,LOT_NAME,26,LOT NAME,제품명
IB_MNT_YAMAHA_CSV,LINE_CODE,1,LINE CODE,라인명
IB_MNT_YAMAHA_CSV,MACHINE_CODE,2,MACHINE CODE,설비코드
IB_MNT_YAMAHA_CSV,ADDRESS,3,ADDRESS,주소
IB_MNT_YAMAHA_CSV,ITEM_CODE,4,ITEM CODE,품목코드
IB_MNT_YAMAHA_CSV,ITEM_SPEC,5,ITEM SPEC,규격
IB_MNT_YAMAHA_CSV,FEEDER_TYPE,6,FEEDER TYPE,Feeder Type
IB_MNT_YAMAHA_CSV,PITCH,7,PITCH,
IB_MNT_YAMAHA_CSV,LOCATION_INFOR,8,LOCATION INFOR,위치정보
IB_MNT_YAMAHA_CSV,ITEM_QTY,9,ITEM QTY,수량
IB_MNT_YAMAHA_CSV,ENTER_DATE,10,ENTER DATE,등록일자
IB_MNT_YAMAHA_CSV,MODEL_NAME,11,MODEL NAME,모델명
IB_MONITORING_MST,LINE_CODE,1,LINE CODE,라인명
IB_MONITORING_MST,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
IB_MONITORING_MST,MODEL_NAME,3,MODEL NAME,모델명
IB_MONITORING_MST,MODEL_SUFFIX,4,MODEL SUFFIX,모델서픽스
IB_MONITORING_MST,ITEM_CODE,5,ITEM CODE,품목코드
IB_MONITORING_MST,PCB_ITEM,6,PCB ITEM,T/B
IB_MONITORING_MST,DAY_GBN,7,DAY GBN,
IB_MONITORING_MST,REST_START_TIME1,8,REST START TIME1,
IB_MONITORING_MST,REST_END_TIME1,9,REST END TIME1,
IB_MONITORING_MST,REST_START_TIME2,10,REST START TIME2,
IB_MONITORING_MST,REST_END_TIME2,11,REST END TIME2,
IB_MONITORING_MST,REST_START_TIME3,12,REST START TIME3,
IB_MONITORING_MST,REST_END_TIME3,13,REST END TIME3,
IB_MONITORING_MST,REST_START_TIME4,14,REST START TIME4,
IB_MONITORING_MST,REST_END_TIME4,15,REST END TIME4,
IB_MONITORING_MST,TAGET_YN,16,TAGET YN,
IB_MONITORING_MST,ACTUAL_YN,17,ACTUAL YN,
IB_MONITORING_MST,TAGET_TIME,18,TAGET TIME,
IB_MONITORING_MST,ENTER_BY,19,ENTER BY,등록자
IB_MONITORING_MST,ENTER_DATE,20,ENTER DATE,등록일자
IB_MONITORING_MST,LAST_MODIFY_BY,21,LAST MODIFY BY,최종수정자
IB_MONITORING_MST,LAST_MODIFY_DATE,22,LAST MODIFY DATE,최종수정일자
IB_PRODUCT_PLANDATA,PLAN_DATE,1,PLAN DATE,계획일자
IB_PRODUCT_PLANDATA,MODEL_NAME,2,MODEL NAME,모델명
IB_PRODUCT_PLANDATA,ITEM_CODE,3,ITEM CODE,품목코드
IB_PRODUCT_PLANDATA,CHIPNAME,4,CHIPNAME,자재코드(스캔)
IB_PRODUCT_PLANDATA,CHECK_YN,5,CHECK YN,체크 Y/N
IB_PRODUCT_PLANDATA,SELECTED_DATE,6,SELECTED DATE,스캔일자
IB_PRODUCT_PLANDATA,MACHINE,7,MACHINE,설비
IB_PRODUCT_PLANDATA,LINE_CODE,8,LINE CODE,라인명
IB_PRODUCT_PLANDATA,CHECK_STATUS,9,CHECK STATUS,검사상태
IB_PRODUCT_PLANDATA,ENTER_DATE,10,ENTER DATE,등록일자
IB_PRODUCT_PLANDATA,ENTER_BY,11,ENTER BY,등록자
IB_PRODUCT_PLANDATA,LAST_MODIFY_DATE,12,LAST MODIFY DATE,최종수정일자
IB_PRODUCT_PLANDATA,LAST_MODIFY_BY,13,LAST MODIFY BY,최종수정자
IB_PRODUCT_PLANDATA,ORGANIZATION_ID,14,ORGANIZATION ID,조직ID
IB_PRODUCT_PLANDATA,PLAN_DATE_SEQUENCE,15,PLAN DATE SEQUENCE,항번
IB_PRODUCT_PLANDATA,ITEM_BARCODE,16,ITEM BARCODE,품목바코드
IB_PRODUCT_PLANDATA,LOCATION_CODE,17,LOCATION CODE,로케이션(위치)
IB_PRODUCT_PLANDATA,TABLE_ID,18,TABLE ID,테이블ID
IB_PRODUCT_PLANDATA,FEEDING_DATE,19,FEEDING DATE,장착일자
IB_PRODUCT_PLANDATA,RECYCLE_DATE,20,RECYCLE DATE,회수일자
IB_PRODUCT_PLANDATA,FEEDING_QTY,21,FEEDING QTY,장착수량
IB_PRODUCT_PLANDATA,CHANGE_DATE,22,CHANGE DATE,릴변경일자
IB_PRODUCT_PLANDATA,CHECK_MSG,23,CHECK MSG,검사메시지
IB_PRODUCT_PLANDATA,PCB_ITEM,24,PCB ITEM,T/B
IB_PRODUCT_PLANDATA,PRODUCT_ACTUAL_QTY,25,PRODUCT ACTUAL QTY,실적수량
IB_PRODUCT_PLANDATA,ACTIVE_YN,26,ACTIVE YN,활성유무
IB_PRODUCT_PLANDATA,FULL_CHECK_TIME,27,FULL CHECK TIME,풀체크시간
IB_PRODUCT_PLANDATA,FEEDING_END_DATE,28,FEEDING END DATE,장착완료일자
IB_PRODUCT_PLANDATA,LAST_LOCATION_CODE,29,LAST LOCATION CODE,
IB_PRODUCT_PLANDATA,FULL_CHECK_YN,30,FULL CHECK YN,풀체크여부
IB_PRODUCT_PLANDATA,CCS_YN,31,CCS YN,Ccs유무
IB_PRODUCT_PLANDATA,ITEM_UNIT_QTY,32,ITEM UNIT QTY,단위수량
IB_PRODUCT_PLANDATA,REPLACE_YN,33,REPLACE YN,대체유무
IB_PRODUCT_PLANDATA,SUPPLIER_BARCODE,34,SUPPLIER BARCODE,거래처바코드
IB_PRODUCT_PLANDATA,MODEL_SUFFIX,35,MODEL SUFFIX,모델서픽스
IB_PRODUCT_PLANDATA,LOT_NO,36,LOT NO,Lot No
IB_PRODUCT_PLANDATA,FEEDING_COUNT,37,FEEDING COUNT,장착횟수
IB_PRODUCT_PLANDATA,RETURN_QTY,38,RETURN QTY,반품수량
IB_PRODUCT_PLANDATA,SENSOR_QTY,39,SENSOR QTY,
IB_PRODUCT_PLANDATA,LAST_ACTUAL_DATE,40,LAST ACTUAL DATE,최종실적일자
IB_PRODUCT_PLANDATA,REEL_COLLECT_YN,41,REEL COLLECT YN,
IB_PRODUCT_PLANDATA,OUR_BARCODE_ORIGIN,42,OUR BARCODE ORIGIN,
IB_PRODUCT_PLANDATA,REVISION,43,REVISION,Revision
IB_PRODUCT_PLANDATA,FEEDER_SHAFT,44,FEEDER SHAFT,축
IB_PRODUCT_PLANDATA,PARENT_ITEM_CODE,45,PARENT ITEM CODE,모부품코드
IB_PRODUCT_PLANDATA,FEEDING_GROUP_NO,46,FEEDING GROUP NO,Feeding Group No
IB_PRODUCT_PLANDATA,LOCATION_CODE_SCAN,47,LOCATION CODE SCAN,
IB_PRODUCT_PLANDATA,SCAN_QTY,48,SCAN QTY,수량
IB_PRODUCT_PLANDATA,FEEDER_CLAMP_STATUS,49,FEEDER CLAMP STATUS,Feeder Clamp Status
IB_PRODUCT_PLANDATA,LB_YN,50,LB YN,
IB_PRODUCT_PLANDATA,LOCATION_INFO,51,LOCATION INFO,로케이션정보
IB_PRODUCT_PLANDATA,MASTER_MODEL_NAME,52,MASTER MODEL NAME,대표모델명
IB_PRODUCT_PLANDATA,SMT_MODEL_NAME,53,SMT MODEL NAME,SMT 모델명
IB_PRODUCT_PLANDATA,CHANGE_EVENT_COUNT,54,CHANGE EVENT COUNT,릴변경이벤트발생횟수
IB_PRODUCT_PLANDATA_BACKUP,PLAN_DATE,1,PLAN DATE,계획일자
IB_PRODUCT_PLANDATA_BACKUP,MODEL_NAME,2,MODEL NAME,모델명
IB_PRODUCT_PLANDATA_BACKUP,ITEM_CODE,3,ITEM CODE,품목코드
IB_PRODUCT_PLANDATA_BACKUP,CHIPNAME,4,CHIPNAME,자재코드(스캔)
IB_PRODUCT_PLANDATA_BACKUP,CHECK_YN,5,CHECK YN,체크 Y/N
IB_PRODUCT_PLANDATA_BACKUP,SELECTED_DATE,6,SELECTED DATE,스캔일자
IB_PRODUCT_PLANDATA_BACKUP,MACHINE,7,MACHINE,설비
IB_PRODUCT_PLANDATA_BACKUP,LINE_CODE,8,LINE CODE,라인명
IB_PRODUCT_PLANDATA_BACKUP,CHECK_STATUS,9,CHECK STATUS,검사상태
IB_PRODUCT_PLANDATA_BACKUP,ENTER_DATE,10,ENTER DATE,등록일자
IB_PRODUCT_PLANDATA_BACKUP,ENTER_BY,11,ENTER BY,등록자
IB_PRODUCT_PLANDATA_BACKUP,LAST_MODIFY_DATE,12,LAST MODIFY DATE,최종수정일자
IB_PRODUCT_PLANDATA_BACKUP,LAST_MODIFY_BY,13,LAST MODIFY BY,최종수정자
IB_PRODUCT_PLANDATA_BACKUP,ORGANIZATION_ID,14,ORGANIZATION ID,조직ID
IB_PRODUCT_PLANDATA_BACKUP,PLAN_DATE_SEQUENCE,15,PLAN DATE SEQUENCE,항번
IB_PRODUCT_PLANDATA_BACKUP,ITEM_BARCODE,16,ITEM BARCODE,품목바코드
IB_PRODUCT_PLANDATA_BACKUP,LOCATION_CODE,17,LOCATION CODE,로케이션(위치)
IB_PRODUCT_PLANDATA_BACKUP,TABLE_ID,18,TABLE ID,테이블ID
IB_PRODUCT_PLANDATA_BACKUP,FEEDING_DATE,19,FEEDING DATE,장착일자
IB_PRODUCT_PLANDATA_BACKUP,RECYCLE_DATE,20,RECYCLE DATE,회수일자
IB_PRODUCT_PLANDATA_BACKUP,FEEDING_QTY,21,FEEDING QTY,장착수량
IB_PRODUCT_PLANDATA_BACKUP,CHANGE_DATE,22,CHANGE DATE,릴변경일자
IB_PRODUCT_PLANDATA_BACKUP,CHECK_MSG,23,CHECK MSG,검사메시지
IB_PRODUCT_PLANDATA_BACKUP,PCB_ITEM,24,PCB ITEM,T/B
IB_PRODUCT_PLANDATA_BACKUP,PRODUCT_ACTUAL_QTY,25,PRODUCT ACTUAL QTY,실적수량
IB_PRODUCT_PLANDATA_BACKUP,ACTIVE_YN,26,ACTIVE YN,활성유무
IB_PRODUCT_PLANDATA_BACKUP,FULL_CHECK_TIME,27,FULL CHECK TIME,풀체크시간
IB_PRODUCT_PLANDATA_BACKUP,FEEDING_END_DATE,28,FEEDING END DATE,장착완료일자
IB_PRODUCT_PLANDATA_BACKUP,LAST_LOCATION_CODE,29,LAST LOCATION CODE,
IB_PRODUCT_PLANDATA_BACKUP,FULL_CHECK_YN,30,FULL CHECK YN,풀체크여부
IB_PRODUCT_PLANDATA_BACKUP,CCS_YN,31,CCS YN,Ccs유무
IB_PRODUCT_PLANDATA_BACKUP,ITEM_UNIT_QTY,32,ITEM UNIT QTY,단위수량
IB_PRODUCT_PLANDATA_BACKUP,REPLACE_YN,33,REPLACE YN,대체유무
IB_PRODUCT_PLANDATA_BACKUP,SUPPLIER_BARCODE,34,SUPPLIER BARCODE,거래처바코드
IB_PRODUCT_PLANDATA_BACKUP,MODEL_SUFFIX,35,MODEL SUFFIX,모델서픽스
IB_PRODUCT_PLANDATA_BACKUP,LOT_NO,36,LOT NO,Lot No
IB_PRODUCT_PLANDATA_BACKUP,FEEDING_COUNT,37,FEEDING COUNT,장착횟수
IB_PRODUCT_PLANDATA_BACKUP,RETURN_QTY,38,RETURN QTY,반품수량
IB_PRODUCT_PLANDATA_BACKUP,SENSOR_QTY,39,SENSOR QTY,
IB_PRODUCT_PLANDATA_BACKUP,LAST_ACTUAL_DATE,40,LAST ACTUAL DATE,최종실적일자
IB_PRODUCT_PLANDATA_BACKUP,REEL_COLLECT_YN,41,REEL COLLECT YN,
