BCD,Date,Model_P/N,Inch,Publish_Count,P/G,P/Line,SMT,Develop_Model,LOT_Number,BCR_Reading_Check
4245BGDBF6D1244,2017Y06M07D02H43m53s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1245,2017Y06M07D02H43m53s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1246,2017Y06M07D02H43m53s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1247,2017Y06M07D02H43m53s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1248,2017Y06M07D02H43m53s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1249,2017Y06M07D02H43m54s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1250,2017Y06M07D02H43m54s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1251,2017Y06M07D02H43m54s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1252,2017Y06M07D02H43m54s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1253,2017Y06M07D02H43m54s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1254,2017Y06M07D02H43m54s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1255,2017Y06M07D02H43m55s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1256,2017Y06M07D02H43m55s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1257,2017Y06M07D02H43m55s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1258,2017Y06M07D02H43m55s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1259,2017Y06M07D02H43m55s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1260,2017Y06M07D02H43m55s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1261,2017Y06M07D02H43m56s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1262,2017Y06M07D02H43m56s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1263,2017Y06M07D02H43m56s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1264,2017Y06M07D02H43m56s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1265,2017Y06M07D02H43m56s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1266,2017Y06M07D02H43m56s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1267,2017Y06M07D02H43m57s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1268,2017Y06M07D02H43m57s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1269,2017Y06M07D02H43m57s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1270,2017Y06M07D02H43m57s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1271,2017Y06M07D02H43m57s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1272,2017Y06M07D02H43m57s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1273,2017Y06M07D02H43m58s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1274,2017Y06M07D02H43m58s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1275,2017Y06M07D02H43m58s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1276,2017Y06M07D02H43m58s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1277,2017Y06M07D02H43m58s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1278,2017Y06M07D02H43m59s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1279,2017Y06M07D02H43m59s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1280,2017Y06M07D02H43m59s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1281,2017Y06M07D02H43m59s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1282,2017Y06M07D02H43m59s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1283,2017Y06M07D02H43m59s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1284,2017Y06M07D02H44m00s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1285,2017Y06M07D02H44m00s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1286,2017Y06M07D02H44m00s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1287,2017Y06M07D02H44m00s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1288,2017Y06M07D02H44m00s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1289,2017Y06M07D02H44m00s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1290,2017Y06M07D02H44m01s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1291,2017Y06M07D02H44m01s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1292,2017Y06M07D02H44m01s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1293,2017Y06M07D02H44m01s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1294,2017Y06M07D02H44m01s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1295,2017Y06M07D02H44m01s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1296,2017Y06M07D02H44m02s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1297,2017Y06M07D02H44m02s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1298,2017Y06M07D02H44m02s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1299,2017Y06M07D02H44m02s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1300,2017Y06M07D02H44m02s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1301,2017Y06M07D02H44m02s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1302,2017Y06M07D02H44m03s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1303,2017Y06M07D02H44m03s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1304,2017Y06M07D02H44m03s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1305,2017Y06M07D02H44m03s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1306,2017Y06M07D02H44m03s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1307,2017Y06M07D02H44m03s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1308,2017Y06M07D02H44m04s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1309,2017Y06M07D02H44m04s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1310,2017Y06M07D02H44m04s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1311,2017Y06M07D02H44m04s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1312,2017Y06M07D02H44m04s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1313,2017Y06M07D02H44m05s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1314,2017Y06M07D02H44m05s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1315,2017Y06M07D02H44m05s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1316,2017Y06M07D02H44m05s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1317,2017Y06M07D02H44m05s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1318,2017Y06M07D02H44m05s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1319,2017Y06M07D02H44m06s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1320,2017Y06M07D02H44m06s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1321,2017Y06M07D02H44m06s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1322,2017Y06M07D02H44m06s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1323,2017Y06M07D02H44m06s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1324,2017Y06M07D02H44m06s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1325,2017Y06M07D02H44m07s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1326,2017Y06M07D02H44m07s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1327,2017Y06M07D02H44m07s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1328,2017Y06M07D02H44m07s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1329,2017Y06M07D02H44m07s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1330,2017Y06M07D02H44m07s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1331,2017Y06M07D02H44m08s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1332,2017Y06M07D02H44m08s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1333,2017Y06M07D02H44m08s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1334,2017Y06M07D02H44m08s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1335,2017Y06M07D02H44m08s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1336,2017Y06M07D02H44m08s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1337,2017Y06M07D02H44m09s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1338,2017Y06M07D02H44m09s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1339,2017Y06M07D02H44m09s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1340,2017Y06M07D02H44m09s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1341,2017Y06M07D02H44m09s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1342,2017Y06M07D02H44m09s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1343,2017Y06M07D02H44m10s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1344,2017Y06M07D02H44m10s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1345,2017Y06M07D02H44m10s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1346,2017Y06M07D02H44m10s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1347,2017Y06M07D02H44m10s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1348,2017Y06M07D02H44m11s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1349,2017Y06M07D02H44m11s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1350,2017Y06M07D02H44m11s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1351,2017Y06M07D02H44m11s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1352,2017Y06M07D02H44m11s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1353,2017Y06M07D02H44m11s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1354,2017Y06M07D02H44m12s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1355,2017Y06M07D02H44m12s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1356,2017Y06M07D02H44m12s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1357,2017Y06M07D02H44m12s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1358,2017Y06M07D02H44m12s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1359,2017Y06M07D02H44m12s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1360,2017Y06M07D02H44m13s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1361,2017Y06M07D02H44m13s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1362,2017Y06M07D02H44m13s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1363,2017Y06M07D02H44m13s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1364,2017Y06M07D02H44m13s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1365,2017Y06M07D02H44m13s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1366,2017Y06M07D02H44m14s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1367,2017Y06M07D02H44m14s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1368,2017Y06M07D02H44m14s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1369,2017Y06M07D02H44m14s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1370,2017Y06M07D02H44m14s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1371,2017Y06M07D02H44m14s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1372,2017Y06M07D02H44m15s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1373,2017Y06M07D02H44m15s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1374,2017Y06M07D02H44m15s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1375,2017Y06M07D02H44m15s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1376,2017Y06M07D02H44m15s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1377,2017Y06M07D02H44m15s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1378,2017Y06M07D02H44m16s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1379,2017Y06M07D02H44m16s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1380,2017Y06M07D02H44m16s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1381,2017Y06M07D02H44m16s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1382,2017Y06M07D02H44m16s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1383,2017Y06M07D02H44m17s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1384,2017Y06M07D02H44m17s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1385,2017Y06M07D02H44m17s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1386,2017Y06M07D02H44m17s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1387,2017Y06M07D02H44m17s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1388,2017Y06M07D02H44m17s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1389,2017Y06M07D02H44m18s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1390,2017Y06M07D02H44m18s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1391,2017Y06M07D02H44m18s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1392,2017Y06M07D02H44m18s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1393,2017Y06M07D02H44m18s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1394,2017Y06M07D02H44m18s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1395,2017Y06M07D02H44m19s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1396,2017Y06M07D02H44m19s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1397,2017Y06M07D02H44m19s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1398,2017Y06M07D02H44m19s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1399,2017Y06M07D02H44m19s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1400,2017Y06M07D02H44m19s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1401,2017Y06M07D02H44m20s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1402,2017Y06M07D02H44m20s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1403,2017Y06M07D02H44m20s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1404,2017Y06M07D02H44m20s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1405,2017Y06M07D02H44m20s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1406,2017Y06M07D02H44m20s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1407,2017Y06M07D02H44m21s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1408,2017Y06M07D02H44m21s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1409,2017Y06M07D02H44m21s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1410,2017Y06M07D02H44m21s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1411,2017Y06M07D02H44m21s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1412,2017Y06M07D02H44m22s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1413,2017Y06M07D02H44m22s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1414,2017Y06M07D02H44m22s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1415,2017Y06M07D02H44m22s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1416,2017Y06M07D02H44m22s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1417,2017Y06M07D02H44m22s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1418,2017Y06M07D02H44m23s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1419,2017Y06M07D02H44m23s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1420,2017Y06M07D02H44m23s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1421,2017Y06M07D02H44m23s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1422,2017Y06M07D02H44m23s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1423,2017Y06M07D02H44m23s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1424,2017Y06M07D02H44m24s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1425,2017Y06M07D02H44m24s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1426,2017Y06M07D02H44m24s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1427,2017Y06M07D02H44m24s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1428,2017Y06M07D02H44m24s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1429,2017Y06M07D02H44m25s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1430,2017Y06M07D02H44m25s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1431,2017Y06M07D02H44m25s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1432,2017Y06M07D02H44m25s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1433,2017Y06M07D02H44m25s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1434,2017Y06M07D02H44m25s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1435,2017Y06M07D02H44m26s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1436,2017Y06M07D02H44m26s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1437,2017Y06M07D02H44m26s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1438,2017Y06M07D02H44m26s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1439,2017Y06M07D02H44m26s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1440,2017Y06M07D02H44m26s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1441,2017Y06M07D02H44m27s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1442,2017Y06M07D02H44m27s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1443,2017Y06M07D02H44m27s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1444,2017Y06M07D02H44m27s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1445,2017Y06M07D02H44m27s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1446,2017Y06M07D02H44m27s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1447,2017Y06M07D02H44m28s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1448,2017Y06M07D02H44m28s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1449,2017Y06M07D02H44m28s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1450,2017Y06M07D02H44m28s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1451,2017Y06M07D02H44m28s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1452,2017Y06M07D02H44m28s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1453,2017Y06M07D02H44m29s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1454,2017Y06M07D02H44m29s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1455,2017Y06M07D02H44m29s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1456,2017Y06M07D02H44m29s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1457,2017Y06M07D02H44m29s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1458,2017Y06M07D02H44m29s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1459,2017Y06M07D02H44m30s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1460,2017Y06M07D02H44m30s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1461,2017Y06M07D02H44m30s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1462,2017Y06M07D02H44m30s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1463,2017Y06M07D02H44m30s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1464,2017Y06M07D02H44m31s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1465,2017Y06M07D02H44m31s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1466,2017Y06M07D02H44m31s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1467,2017Y06M07D02H44m31s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1468,2017Y06M07D02H44m31s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1469,2017Y06M07D02H44m31s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1470,2017Y06M07D02H44m32s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1471,2017Y06M07D02H44m32s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1472,2017Y06M07D02H44m32s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1473,2017Y06M07D02H44m32s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1474,2017Y06M07D02H44m32s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1475,2017Y06M07D02H44m32s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1476,2017Y06M07D02H44m33s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1477,2017Y06M07D02H44m33s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1478,2017Y06M07D02H44m33s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1479,2017Y06M07D02H44m33s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1480,2017Y06M07D02H44m33s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1481,2017Y06M07D02H44m33s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1482,2017Y06M07D02H44m34s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1483,2017Y06M07D02H44m34s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1484,2017Y06M07D02H44m34s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1485,2017Y06M07D02H44m34s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1486,2017Y06M07D02H44m34s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1487,2017Y06M07D02H44m34s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1488,2017Y06M07D02H44m35s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1489,2017Y06M07D02H44m35s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1490,2017Y06M07D02H44m35s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1491,2017Y06M07D02H44m35s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1492,2017Y06M07D02H44m35s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1493,2017Y06M07D02H44m35s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1494,2017Y06M07D02H44m36s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1495,2017Y06M07D02H44m36s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1496,2017Y06M07D02H44m36s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1497,2017Y06M07D02H44m36s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1498,2017Y06M07D02H44m36s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1499,2017Y06M07D02H44m37s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D1500,2017Y06M07D02H44m37s,6871L-4245B,32,500,B,D,D,N,1,N
4245BGDBF6D2001,2017Y06M07D02H49m36s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2002,2017Y06M07D02H49m36s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2003,2017Y06M07D02H49m37s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2004,2017Y06M07D02H49m37s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2005,2017Y06M07D02H49m37s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2006,2017Y06M07D02H49m37s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2007,2017Y06M07D02H49m37s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2008,2017Y06M07D02H49m37s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2009,2017Y06M07D02H49m38s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2010,2017Y06M07D02H49m38s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2011,2017Y06M07D02H49m38s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2012,2017Y06M07D02H49m38s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2013,2017Y06M07D02H49m38s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2014,2017Y06M07D02H49m38s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2015,2017Y06M07D02H49m39s,6871L-4245B,32,500,B,D,D,N,2,N
4245BGDBF6D2016,2017Y06M07D02H49m39s,6871L-4245B,32,500,B,D,D,N,2,N
